fid,ISO3_CODE,COUNTRY_NA,AREA,Classified_Commodity
821,AUS,Australia,3.347588731,Ilmenite
822,AUS,Australia,1.787734853,Other metals
823,AUS,Australia,0.02144386,Iron
824,AUS,Australia,0.378251012,PGE
825,AUS,Australia,1.432475866,Gold
826,AUS,Australia,1.256630455,Manganese
827,AUS,Australia,1.164783045,Coal
828,AUS,Australia,0.216182094,Coal
829,AUS,Australia,0.579048143,Coal
830,AUS,Australia,0.601785672,Lithium
831,AUS,Australia,0.026555716,Nickel and Cobalt
833,AUS,Australia,0.015669506,Coal
834,AUS,Australia,0.02087703,Iron
835,AUS,Australia,0.012282701,Manganese
836,AUS,Australia,0.065143365,Copper
837,AUS,Australia,0.091654499,Ilmenite
838,AUS,Australia,0.024319955,Gold
839,AUS,Australia,0.582113373,Tin
840,AUS,Australia,0.555989856,Gold
842,AUS,Australia,0.309634028,Lithium
843,AUS,Australia,1.092127823,Iron
845,AUS,Australia,4.878825675,Uranium
846,AUS,Australia,0.049968103,Lithium
849,AUS,Australia,0.510385206,Gold
852,AUS,Australia,0.068894324,Iron
854,AUS,Australia,0.03062764,Iron
855,AUS,Australia,0.075778957,Gold
856,AUS,Australia,0.053362452,Ilmenite
857,AUS,Australia,0.906203951,Nickel and Cobalt
859,AUS,Australia,2.510348574,Iron
860,AUS,Australia,0.469551921,Lead
861,AUS,Australia,1.717229257,Iron
862,AUS,Australia,0.046888345,Iron
863,AUS,Australia,1.818001166,Other metals
864,AUS,Australia,0.118295568,Coal
865,AUS,Australia,0.069381704,Ilmenite
866,AUS,Australia,0.096138067,Molybdenum
867,AUS,Australia,0.31373824,Iron
868,AUS,Australia,0.267264451,PGE
871,AUS,Australia,0.473686547,Iron
872,AUS,Australia,0.5899591,PGE
873,AUS,Australia,0.029045927,Lithium
874,AUS,Australia,0.083967102,Lead
875,AUS,Australia,0.885503291,PGE
876,AUS,Australia,0.474575236,Iron
877,AUS,Australia,0.030912361,Ilmenite
878,AUS,Australia,0.034672685,Chromium
879,AUS,Australia,0.203652461,Lead
880,AUS,Australia,1.745055648,Lead
881,AUS,Australia,0.516891222,Lithium
882,AUS,Australia,2.932835256,Iron
883,AUS,Australia,0.175183192,Lithium
884,AUS,Australia,0.02113797,PGE
886,AUS,Australia,0.156153955,Ilmenite
887,AUS,Australia,0.032651876,Ilmenite
888,AUS,Australia,0.530257892,Manganese
889,AUS,Australia,0.596160531,Manganese
890,AUS,Australia,0.495775666,Tin
893,AUS,Australia,1.247098246,Coal
894,AUS,Australia,0.282122097,Uranium
895,AUS,Australia,2.028451675,Manganese
896,AUS,Australia,0.042099896,Gold
897,AUS,Australia,0.364706891,Copper
898,AUS,Australia,0.635442862,Nickel and Cobalt
901,AUS,Australia,0.163216259,Lithium
902,AUS,Australia,1.031746467,Lithium
903,AUS,Australia,0.217947961,Gold
904,AUS,Australia,1.931774255,Gold
905,AUS,Australia,0.321740693,Manganese
906,AUS,Australia,0.222317523,Iron
908,AUS,Australia,0.057631078,Lithium
909,AUS,Australia,0.074952951,Ilmenite
910,AUS,Australia,0.155185069,Lithium
911,AUS,Australia,0.315959238,Lithium
912,AUS,Australia,0.426104743,Lithium
913,AUS,Australia,3.649649358,Ilmenite
914,AUS,Australia,0.691829166,Coal
915,AUS,Australia,0.261341004,Copper
916,AUS,Australia,0.698411434,Gold
917,AUS,Australia,1.854972557,Other metals
918,AUS,Australia,0.693630981,Other metals
919,AUS,Australia,1.754498663,Copper
920,AUS,Australia,0.113202645,Copper
921,AUS,Australia,0.323249048,Gold
922,AUS,Australia,0.029394435,Iron
923,AUS,Australia,0.505890227,Manganese
924,AUS,Australia,0.012450044,Coal
925,AUS,Australia,0.097647487,Copper
926,AUS,Australia,0.182926967,Gold
927,AUS,Australia,0.70799506,Copper
928,AUS,Australia,0.924965746,Other metals
929,AUS,Australia,0.147968192,Gold
931,AUS,Australia,0.070136972,Gold
932,AUS,Australia,1.980345201,Iron
933,AUS,Australia,0.063827769,Nickel and Cobalt
934,AUS,Australia,9.669924065,Other metals
935,AUS,Australia,1.100494954,Coal
936,AUS,Australia,0.280469271,Lithium
937,AUS,Australia,0.046710017,Gold
938,AUS,Australia,0.021112847,PGE
939,AUS,Australia,0.667910145,Ilmenite
941,AUS,Australia,1.077453426,Ilmenite
943,AUS,Australia,2.289340965,Ilmenite
946,AUS,Australia,8.707684365,Gold
947,AUS,Australia,0.621979639,Gold
949,AUS,Australia,1.875600058,Copper
950,AUS,Australia,4.620461633,Coal
951,AUS,Australia,0.260727282,Copper
952,AUS,Australia,0.78841002,Gold
953,AUS,Australia,0.051935693,PGE
954,AUS,Australia,1.193543617,Iron
955,AUS,Australia,0.665282526,Copper
956,AUS,Australia,0.7573668,Iron
957,AUS,Australia,0.277192,Iron
958,AUS,Australia,0.39921271,Iron
959,AUS,Australia,0.247896299,Copper
960,AUS,Australia,0.410090478,Manganese
961,AUS,Australia,1.288594675,Manganese
962,AUS,Australia,0.809000948,Gold
964,AUS,Australia,0.806825575,Iron
965,AUS,Australia,0.447237622,Bauxite
966,AUS,Australia,0.013207915,Iron
967,AUS,Australia,0.624655514,Coal
968,AUS,Australia,2.438656782,Lithium
969,AUS,Australia,1.613198568,Other metals
970,AUS,Australia,0.305222952,Coal
972,AUS,Australia,0.336865849,Gold
973,AUS,Australia,9.474617643,Coal
974,AUS,Australia,4.108313088,Lithium
975,AUS,Australia,0.616988704,Chromium
978,AUS,Australia,0.745631994,Gold
979,AUS,Australia,0.392945912,Lithium
980,AUS,Australia,0.108453284,Manganese
981,AUS,Australia,0.706659616,Gold
982,AUS,Australia,0.923914236,Iron
983,AUS,Australia,0.106714321,Chromium
984,AUS,Australia,0.244908784,Coal
985,AUS,Australia,0.522622761,Gold
986,AUS,Australia,0.945717011,Coal
987,AUS,Australia,0.633481985,Lithium
988,AUS,Australia,0.993972457,Gold
989,AUS,Australia,0.618840127,Other metals
990,AUS,Australia,0.082566428,Gold
991,AUS,Australia,0.966305584,Lithium
992,AUS,Australia,0.107448739,Coal
993,AUS,Australia,0.141610253,Iron
994,AUS,Australia,0.678514149,Gold
995,AUS,Australia,0.329130033,Copper
996,AUS,Australia,0.075016142,Manganese
997,AUS,Australia,0.515481741,Iron
998,AUS,Australia,18.52834387,Gold
999,AUS,Australia,0.312155307,Silver
1000,AUS,Australia,0.073925354,Copper
1001,AUS,Australia,1.197025277,Copper
1002,AUS,Australia,0.361818955,Copper
1003,AUS,Australia,0.031354916,Gold
1004,AUS,Australia,1.866632764,Bauxite
1005,AUS,Australia,0.0685325,Chromium
1006,AUS,Australia,0.310106164,Silver
1007,AUS,Australia,0.081106388,Other metals
1008,AUS,Australia,0.629081218,Silver
1009,AUS,Australia,0.193656894,Gold
1010,AUS,Australia,0.203509771,Gold
1012,AUS,Australia,1.727933694,Coal
1013,AUS,Australia,0.316867181,Gold
1014,AUS,Australia,0.953085993,Gold
1015,AUS,Australia,0.35928678,Coal
1016,AUS,Australia,0.412440958,Coal
1017,AUS,Australia,0.288779359,Lithium
1018,AUS,Australia,0.713219407,Ilmenite
1019,AUS,Australia,0.275416331,Other metals
1020,AUS,Australia,0.426430816,Lithium
1021,AUS,Australia,1.052923782,Gold
1022,AUS,Australia,0.526513208,Lithium
1023,AUS,Australia,0.442643206,Iron
1024,AUS,Australia,0.160409955,Nickel and Cobalt
1025,AUS,Australia,0.146842208,Coal
1026,AUS,Australia,0.059063364,Coal
1027,AUS,Australia,0.348682054,Lead
1028,AUS,Australia,0.192174272,Iron
1029,AUS,Australia,0.11351118,Coal
1030,AUS,Australia,0.206219602,Nickel and Cobalt
1031,AUS,Australia,4.074438418,Coal
1032,AUS,Australia,6.021670994,Coal
1033,AUS,Australia,0.727316654,PGE
1034,AUS,Australia,0.094228556,Coal
1035,AUS,Australia,2.197288689,Gold
1036,AUS,Australia,0.165544117,Uranium
1037,AUS,Australia,4.009464041,Iron
1038,AUS,Australia,0.110613106,Lithium
1039,AUS,Australia,0.097834136,Iron
1040,AUS,Australia,1.978568231,Lithium
1041,AUS,Australia,0.069792117,Gold
1042,AUS,Australia,0.121479352,Coal
1043,AUS,Australia,1.701480317,Iron
1044,AUS,Australia,0.04881536,Gold
1047,AUS,Australia,0.448158171,Lithium
1048,AUS,Australia,1.847636199,Ilmenite
1049,AUS,Australia,0.030730844,Coal
1050,AUS,Australia,0.035986113,Coal
1051,AUS,Australia,0.298457523,Coal
1053,AUS,Australia,0.23405373,Gold
1054,AUS,Australia,0.401979943,Nickel and Cobalt
1055,AUS,Australia,0.047236139,Gold
1056,AUS,Australia,1.945180535,Gold
1057,AUS,Australia,0.010733563,Gold
1058,AUS,Australia,0.102736084,Lithium
1059,AUS,Australia,0.579921069,Gold
1060,AUS,Australia,3.133635282,Gold
1061,AUS,Australia,0.053793489,Manganese
1062,AUS,Australia,19.5585764,Coal
1064,AUS,Australia,0.188520335,Lithium
1065,AUS,Australia,0.111037163,Lithium
1067,AUS,Australia,0.622977573,Copper
1069,AUS,Australia,1.112257756,Ilmenite
1070,AUS,Australia,1.364506792,Manganese
1071,AUS,Australia,1.203409543,Iron
1072,AUS,Australia,0.019426996,Iron
1073,AUS,Australia,0.022088265,Lithium
1074,AUS,Australia,0.933986047,Gold
1075,AUS,Australia,2.767970856,Lithium
1077,AUS,Australia,1.337912845,Tungsten
1078,AUS,Australia,0.20169776,Lithium
1079,AUS,Australia,1.326577866,Gold
1081,AUS,Australia,0.584943306,Gold
1082,AUS,Australia,1.309997797,Gold
1083,AUS,Australia,0.289304557,Iron
1085,AUS,Australia,0.059184927,Lithium
1087,AUS,Australia,0.501293968,PGE
1090,AUS,Australia,0.608963093,Nickel and Cobalt
1091,AUS,Australia,0.671015848,Gold
1092,AUS,Australia,1.614528518,Silver
1093,AUS,Australia,0.668243653,Other metals
1094,AUS,Australia,0.49600587,Gold
1095,AUS,Australia,0.708505212,Gold
1096,AUS,Australia,0.020958804,Coal
1098,AUS,Australia,0.794900501,Lead
1099,AUS,Australia,0.37134186,Nickel and Cobalt
1100,AUS,Australia,0.573205045,Nickel and Cobalt
1101,AUS,Australia,1.151330904,Gold
1103,AUS,Australia,0.118820161,Gold
1104,AUS,Australia,0.037418102,Gold
1105,AUS,Australia,0.088531725,Manganese
1106,AUS,Australia,0.095865312,Nickel and Cobalt
1107,AUS,Australia,0.826102852,Iron
1108,AUS,Australia,0.483487995,Other metals
1109,AUS,Australia,1.411739337,Copper
1110,AUS,Australia,0.521817097,Tin
1111,AUS,Australia,3.963925261,PGE
1112,AUS,Australia,0.335165086,Iron
1113,AUS,Australia,0.936678924,Other metals
1114,AUS,Australia,0.668657497,Gold
1115,AUS,Australia,0.699232799,Manganese
1116,AUS,Australia,0.012858766,Iron
1117,AUS,Australia,0.370396509,Gold
1118,AUS,Australia,1.158400816,Gold
1120,AUS,Australia,0.031511484,Coal
1121,AUS,Australia,0.636326191,Gold
1122,AUS,Australia,5.361685411,Iron
1123,AUS,Australia,0.940883363,Gold
1124,AUS,Australia,37.1296949,Bauxite
1126,AUS,Australia,0.6204676,Bauxite
1127,AUS,Australia,0.987770811,Lithium
1129,AUS,Australia,3.929385631,Gold
1130,AUS,Australia,0.088093406,Gold
1131,AUS,Australia,0.100750797,Nickel and Cobalt
1132,AUS,Australia,0.403671457,Iron
1133,AUS,Australia,0.98046025,Uranium
1135,AUS,Australia,21.69870604,Nickel and Cobalt
1136,AUS,Australia,3.430238439,Iron
1137,AUS,Australia,0.3807442,Other metals
1138,AUS,Australia,0.199554288,Copper
1139,AUS,Australia,1.081025482,Gold
1140,AUS,Australia,4.258987295,Gold
1141,AUS,Australia,1.734736389,Gold
1142,AUS,Australia,0.338733507,Other metals
1143,AUS,Australia,8.404108044,PGE
1144,AUS,Australia,1.184568857,Silver
1145,AUS,Australia,0.042796231,Manganese
1146,AUS,Australia,0.601963936,Gold
1147,AUS,Australia,0.26235448,Manganese
1148,AUS,Australia,0.378411094,Manganese
1149,AUS,Australia,0.278582601,Copper
1150,AUS,Australia,9.289382869,Coal
1151,AUS,Australia,0.188401539,Coal
1152,AUS,Australia,1.407906107,Manganese
1153,AUS,Australia,0.200325747,Lithium
1154,AUS,Australia,0.035477159,Gold
1158,AUS,Australia,0.130924864,Nickel and Cobalt
1159,AUS,Australia,0.050639426,Gold
1160,AUS,Australia,0.200058315,Copper
1161,AUS,Australia,6.234605534,Ilmenite
1162,AUS,Australia,0.185442109,Other metals
1163,AUS,Australia,0.25015757,Gold
1164,AUS,Australia,0.036941262,Other metals
1165,AUS,Australia,0.666403186,Lithium
1169,AUS,Australia,0.480564286,Iron
1170,AUS,Australia,0.07854039,Copper
1171,AUS,Australia,0.376437979,Gold
1173,ARG,Argentina,0.04056757,Gold
1174,ARG,Argentina,0.945405295,Chromium
1175,ARG,Argentina,0.335808941,Silver
1177,AUS,Australia,0.069652491,Lithium
1178,AUS,Australia,0.116404889,Silver
1179,AUS,Australia,0.209083282,Gold
1180,ARG,Argentina,0.018552246,Lead
1181,ARG,Argentina,0.043744109,Copper
1182,ARG,Argentina,0.12169487,Other non-metals
1183,AUS,Australia,0.673417191,Gold
1184,AUS,Australia,4.995413699,Nickel and Cobalt
1185,AUS,Australia,0.381255097,Iron
1186,AUS,Australia,0.924172602,Gold
1187,AUS,Australia,0.49103308,Gold
1188,AUS,Australia,9.31348289,Tin
1189,AUS,Australia,1.704237906,Gold
1190,AUS,Australia,3.525280531,Gold
1191,ARG,Argentina,0.069543905,Coal
1192,ARG,Argentina,1.111170667,Gold
1194,AUS,Australia,0.098274367,Coal
1195,AUS,Australia,0.047876335,Manganese
1196,AUS,Australia,0.09020218,Manganese
1197,AUS,Australia,0.01738246,Uranium
1198,AUS,Australia,0.400917543,Gold
1199,AUS,Australia,0.900070846,PGE
1200,AUS,Australia,2.765603102,Lithium
1202,AUS,Australia,0.543244954,Nickel and Cobalt
1203,AUS,Australia,2.72804384,Lithium
1204,AUS,Australia,0.012955005,Lithium
1206,AUS,Australia,0.068334562,Other non-metals
1207,AUS,Australia,1.019641167,Copper
1208,AUS,Australia,3.565920217,Manganese
1209,AUS,Australia,0.206571182,Copper
1210,AUS,Australia,0.368091183,Nickel and Cobalt
1211,ARG,Argentina,0.361943157,Iron
1213,AUS,Australia,0.11312573,Lithium
1214,AUS,Australia,1.356342174,Iron
1215,ARG,Argentina,0.097242339,Copper
1216,AUS,Australia,0.01741777,Copper
1217,AUS,Australia,0.114857767,Ilmenite
1218,AUS,Australia,0.60483099,Lithium
1220,AUS,Australia,0.12666208,Copper
1221,AUS,Australia,0.011333715,Lithium
1222,AUS,Australia,0.027961803,Other metals
1224,AUS,Australia,0.035459534,Ilmenite
1225,AUS,Australia,0.096513752,Ilmenite
1226,AUS,Australia,0.020308538,Gold
1227,AUS,Australia,0.084928198,Gold
1228,AUS,Australia,0.602090247,Ilmenite
1231,AUS,Australia,1.088575872,Ilmenite
1232,AUS,Australia,0.011791614,Gold
1235,AUS,Australia,1.209381352,Iron
1236,AUS,Australia,0.370193199,Lithium
1237,AUS,Australia,0.032001669,Iron
1238,AUS,Australia,0.569260068,Silver
1239,AUS,Australia,0.04655598,Other metals
1240,AUS,Australia,0.038746367,Ilmenite
1241,AUS,Australia,0.040351709,Iron
1242,AUS,Australia,0.116894223,Manganese
1243,AUS,Australia,0.126432163,Bauxite
1245,AUS,Australia,2.00466841,Coal
1246,AUS,Australia,1.261530127,Iron
1247,AUS,Australia,0.092504071,Iron
1248,AUS,Australia,0.155944354,Silver
1249,AUS,Australia,0.834318017,Coal
1250,AUS,Australia,1.150479011,Ilmenite
1252,AUS,Australia,0.478564884,Iron
1253,AUS,Australia,0.047938844,Lithium
1254,AUS,Australia,1.486855912,Chromium
1255,AUS,Australia,1.272454668,Iron
1257,AUS,Australia,1.181148832,Chromium
1258,AUS,Australia,0.450912438,Iron
1259,AUS,Australia,0.022776734,Gold
1260,AUS,Australia,2.256637173,Gold
1261,AUS,Australia,0.118115213,Iron
1262,AUS,Australia,0.015204015,PGE
1264,AUS,Australia,0.120345554,Nickel and Cobalt
1265,AUS,Australia,0.017231414,Manganese
1266,AUS,Australia,0.013914185,Manganese
1267,AUS,Australia,0.012952878,Manganese
1268,AUS,Australia,3.88213903,Copper
1269,AUS,Australia,0.796575739,Manganese
1270,AUS,Australia,0.510528963,PGE
1271,AUS,Australia,0.07160468,Iron
1272,AUS,Australia,0.440119292,Lithium
1273,AUS,Australia,1.425046248,Nickel and Cobalt
1274,AUS,Australia,0.364461659,Gold
1275,AUS,Australia,0.261928675,Gold
1278,AUS,Australia,0.20868296,Lead
1279,AUS,Australia,0.061477681,Silver
1280,AUS,Australia,0.038091922,Gold
1281,AUS,Australia,0.249276888,Iron
1283,AUS,Australia,0.045217711,Gold
1284,AUS,Australia,1.086097789,Gold
1285,AUS,Australia,0.018995196,Coal
1286,AUS,Australia,0.016514589,Lithium
1287,ARG,Argentina,0.695165742,Silver
1288,ARG,Argentina,0.211446541,Silver
1289,AUS,Australia,0.085989582,Iron
1290,AUS,Australia,0.02830618,Nickel and Cobalt
1291,AUS,Australia,0.015474653,Ilmenite
1292,AUS,Australia,0.276975695,Gold
1293,AUS,Australia,0.189392274,Nickel and Cobalt
1294,AUS,Australia,0.074215684,Manganese
1295,AUS,Australia,0.906521527,Gold
1296,AUS,Australia,0.648930056,Gold
1297,AUS,Australia,0.158425305,Lithium
1298,AUS,Australia,0.055943171,Gold
1299,AUS,Australia,0.66800393,Copper
1300,AUS,Australia,0.14048216,Lithium
1301,AUS,Australia,0.386240339,PGE
1302,AUS,Australia,1.422157609,Gold
1304,ARG,Argentina,1.724460348,Coal
1306,ARG,Argentina,1.771423912,Uranium
1307,ARG,Argentina,0.067362717,Copper
1308,AUS,Australia,0.150305015,Iron
1309,AUS,Australia,0.048265619,Nickel and Cobalt
1310,ARG,Argentina,0.121812942,Other non-metals
1311,ARG,Argentina,0.023405966,Other non-metals
1312,AUS,Australia,1.483241851,Copper
1313,AUS,Australia,1.314381329,Other metals
1314,AUS,Australia,0.475457401,PGE
1315,AUS,Australia,0.868700015,Iron
1316,AUS,Australia,3.288446616,Other metals
1317,AUS,Australia,0.153510851,Copper
1318,AUS,Australia,0.315419404,Coal
1320,AUS,Australia,5.233174345,Iron
1321,AUS,Australia,0.051463312,Iron
1322,AUS,Australia,0.219062401,Copper
1323,AUS,Australia,0.029849601,Gold
1324,AUS,Australia,0.123784305,Other non-metals
1325,AUS,Australia,2.904529648,Coal
1326,AUS,Australia,0.97363628,Coal
1327,AUS,Australia,0.318826908,Gold
1328,AUS,Australia,1.782790231,Coal
1329,AUS,Australia,0.01666054,Manganese
1330,ARG,Argentina,0.474430614,Uranium
1331,ARG,Argentina,0.071891095,Gold
1333,AUS,Australia,0.26148976,Iron
1334,ARG,Argentina,1.241616076,Other non-metals
1335,CHL,Chile,0.030488126,Coal
1336,AUS,Australia,0.180490289,Nickel and Cobalt
1337,CHL,Chile,0.047837756,Gold
1339,AUS,Australia,5.252380025,Gold
1340,ARG,Argentina,0.377831602,Uranium
1341,AUS,Australia,0.562833508,Gold
1342,ARG,Argentina,0.804664703,Uranium
1343,AUS,Australia,8.5384606,Gold
1344,ARG,Argentina,0.0099301,Copper
1345,ARG,Argentina,0.460840907,Uranium
1346,ARG,Argentina,0.437329864,Uranium
1349,ARG,Argentina,0.058015286,Coal
1351,AUS,Australia,0.204644868,Nickel and Cobalt
1352,AUS,Australia,1.760997861,Gold
1353,AUS,Australia,0.341037383,Zinc
1354,AUS,Australia,2.875458713,Other metals
1356,AUS,Australia,6.378402669,Lithium
1357,AUS,Australia,0.939855096,Nickel and Cobalt
1358,AUS,Australia,0.108052591,Other non-metals
1360,AUS,Australia,0.632749593,Lead
1362,AUS,Australia,0.177044445,Coal
1363,AUS,Australia,0.36051719,Coal
1365,AUS,Australia,0.882912041,Gold
1366,AUS,Australia,0.053318164,Other metals
1367,AUS,Australia,0.085630254,Copper
1369,AUS,Australia,0.61259454,Copper
1370,AUS,Australia,0.073613293,Copper
1373,AUS,Australia,0.055039619,Copper
1376,AUS,Australia,3.482591924,Silver
1377,AUS,Australia,10.83102055,Coal
1378,AUS,Australia,0.150199345,Copper
1379,AUS,Australia,1.388170275,Coal
1380,AUS,Australia,0.406372549,Other non-metals
1381,AUS,Australia,1.47739885,Gold
1382,AUS,Australia,11.84473313,Nickel and Cobalt
1383,AUS,Australia,1.711736758,Gold
1384,AUS,Australia,3.925111555,Coal
1386,AUS,Australia,1.014115416,Iron
1387,AUS,Australia,0.133241798,Gold
1388,AUS,Australia,0.997120505,Iron
1389,AUS,Australia,0.564018609,Other metals
1390,AUS,Australia,4.221478723,Iron
1391,ARG,Argentina,1.135858665,Other non-metals
1392,AUS,Australia,1.335778975,Manganese
1393,CHL,Chile,0.02767588,Coal
1394,CHL,Chile,0.022659868,Uranium
1395,AUS,Australia,0.27187196,Other metals
1396,AUS,Australia,0.848649383,PGE
1397,AUS,Australia,1.091581699,Copper
1398,AUS,Australia,0.343594818,Manganese
1399,AUS,Australia,0.230601797,Other metals
1400,AUS,Australia,3.178578979,Other metals
1401,AUS,Australia,9.132520588,Iron
1402,AUS,Australia,0.56005741,Coal
1403,AUS,Australia,0.208892371,Coal
1405,AUS,Australia,2.207640687,Lithium
1406,AUS,Australia,2.012532349,Gold
1407,AUS,Australia,0.433638961,Nickel and Cobalt
1408,AUS,Australia,0.349255335,Iron
1409,AUS,Australia,0.982434391,Uranium
1410,AUS,Australia,370.929347,Lithium
1411,AUS,Australia,0.053227768,Gold
1412,AUS,Australia,0.137896159,Gold
1413,AUS,Australia,0.384305592,Copper
1414,AUS,Australia,0.089583945,Gold
1416,AUS,Australia,0.032005462,Other metals
1418,AUS,Australia,0.840488297,Copper
